tournament_key,tournament_display,window_type,years,start_year,end_year,target_season_year,bet_side,segment_family,segment_type,n_bets,wins,losses,pl_units,roi_pct_raw,roi_pct_shrunk,win_rate_pct_raw,n
bnp paribas masters,BNP Paribas Masters,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.28,28.0,10.105,100.0,1
bnp paribas masters,BNP Paribas Masters,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,fav,entry,entry_LL,1,1,0,0.52,52.0,-27.0469,100.0,1
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,fav,entry,entry_PR,1,1,0,0.46,46.0,6.5161,100.0,1
bnp paribas open,BNP Paribas Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
canadian open,Canadian Open,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
chengdu open,Chengdu Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
chengdu open,Chengdu Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
chengdu open,Chengdu Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.77,77.0,11.6856,100.0,1
chile open,Chile Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
chile open,Chile Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
chile open,Chile Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
chile open,Chile Open,year,2023,2023,2023,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-2.2934,0.0,1
china open,China Open,year,2023,2023,2023,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,-31.4839,0.0,1
china open,China Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,1.33,133.0,13.4921,100.0,1
china open,China Open,year,2023,2023,2023,,fav,entry,entry_SE,1,1,0,0.66,66.0,-9.2074,100.0,1
citi open,Citi Open,year,2023,2023,2023,,fav,entry,entry_PR,1,0,1,-1.0,-100.0,1.8065,0.0,1
citi open,Citi Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.24,24.0,9.9759,100.0,1
citi open,Citi Open,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,0.34,34.0,8.6583,100.0,1
citi open,Citi Open,year,2023,2023,2023,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-9.1159,0.0,1
cordoba open,Cordoba Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
cordoba open,Cordoba Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,1,0,0.67,67.0,-24.3911,100.0,1
cordoba open,Cordoba Open,year,2023,2023,2023,,fav,seed,seed_1_2,1,1,0,0.6,60.0,2.8679,100.0,1
croatia open,Croatia Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
croatia open,Croatia Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.66,66.0,11.3308,100.0,1
croatia open,Croatia Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
delray beach open,Delray Beach Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
delray beach open,Delray Beach Open,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
delray beach open,Delray Beach Open,year,2023,2023,2023,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,5.9759,0.0,1
delray beach open,Delray Beach Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
dubai tennis championships,Dubai Tennis Championships,year,2023,2023,2023,,dog,seed,seed_3_4,1,1,0,1.89,189.0,-20.4556,100.0,1
dubai tennis championships,Dubai Tennis Championships,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,1.63,163.0,14.4598,100.0,1
eastbourne international,Eastbourne International,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
eastbourne international,Eastbourne International,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
eastbourne international,Eastbourne International,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,0.35,35.0,8.6905,100.0,1
eastbourne international,Eastbourne International,year,2023,2023,2023,,fav,seed,seed_1_2,1,0,1,-1.0,-100.0,-2.2934,0.0,1
eastbourne international,Eastbourne International,year,2023,2023,2023,,fav,seed,seed_9_16,1,0,1,-1.0,-100.0,-7.0243,0.0,1
european open,European Open,year,2023,2023,2023,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,-15.7419,0.0,1
french open,French Open,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
french open,French Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
french open,French Open,year,2023,2023,2023,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-16.7396,0.0,1
french open,French Open,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
generali open,Generali Open,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
generali open,Generali Open,year,2023,2023,2023,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,-15.7419,0.0,1
generali open,Generali Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
generali open,Generali Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
generali open,Generali Open,year,2023,2023,2023,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-9.1159,0.0,1
geneva open,Geneva Open,year,2023,2023,2023,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-10.7367,0.0,1
geneva open,Geneva Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
geneva open,Geneva Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2023,2023,2023,,dog,seed,seed_1_2,1,1,0,1.29,129.0,-18.8368,100.0,1
grand prix hassan ii,Grand Prix Hassan II,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
hall of fame championships,Hall of Fame Championships,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
hall of fame championships,Hall of Fame Championships,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,0.79,79.0,10.1099,100.0,1
halle open,Halle Open,year,2023,2023,2023,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,-15.7419,0.0,1
halle open,Halle Open,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,0.23,23.0,8.3034,100.0,1
internazionali bnl d italia,Internazionali BNL d'Italia,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,0.65,65.0,9.6583,100.0,1
los cabos open,Los Cabos Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
los cabos open,Los Cabos Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
lyon open,Lyon Open,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
lyon open,Lyon Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
maharashtra open,Maharashtra Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
maharashtra open,Maharashtra Open,year,2023,2023,2023,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,5.9759,0.0,1
mallorca championships,Mallorca Championships,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
mallorca championships,Mallorca Championships,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
masters cup,Masters Cup,year,2023,2023,2023,,dog,seed,seed_1_2,1,1,0,0.78,78.0,-20.482,100.0,1
masters cup,Masters Cup,year,2023,2023,2023,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-16.7396,0.0,1
masters cup,Masters Cup,year,2023,2023,2023,,dog,seed,seed_unseeded,1,0,1,-1.0,-100.0,-4.3212,0.0,1
masters cup,Masters Cup,year,2023,2023,2023,,fav,seed,seed_5_8,1,1,0,0.74,74.0,-0.6745,100.0,1
miami open,Miami Open,year,2023,2023,2023,,fav,entry,entry_LL,1,1,0,0.16,16.0,-28.2082,100.0,1
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.27,27.0,10.0727,100.0,1
monte carlo masters,Monte Carlo Masters,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,0.5,50.0,9.1744,100.0,1
nordea open,Nordea Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,1,0,1.39,139.0,-18.5142,100.0,1
nordea open,Nordea Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
nordic open,Nordic Open,year,2023,2023,2023,,fav,entry,entry_WC,1,1,0,1.63,163.0,12.8196,100.0,1
open 13,Open 13,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
open de moselle,Open de Moselle,year,2023,2023,2023,,dog,seed,seed_5_8,1,1,0,0.92,92.0,-25.6923,100.0,1
open de moselle,Open de Moselle,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
open de moselle,Open de Moselle,year,2023,2023,2023,,fav,seed,seed_9_16,1,0,1,-1.0,-100.0,-7.0243,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.38,38.0,10.4276,100.0,1
queen s club championships,Queen's Club Championships,year,2023,2023,2023,,dog,entry,entry_Q,1,0,1,-1.0,-100.0,7.4263,0.0,1
queen s club championships,Queen's Club Championships,year,2023,2023,2023,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,-31.4839,0.0,1
queen s club championships,Queen's Club Championships,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
queen s club championships,Queen's Club Championships,year,2023,2023,2023,,fav,entry,entry_SE,1,1,0,0.54,54.0,-9.5945,100.0,1
rio open,Rio Open,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
rio open,Rio Open,year,2023,2023,2023,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,-15.7419,0.0,1
rio open,Rio Open,year,2023,2023,2023,,dog,entry,entry_SE,1,0,1,-1.0,-100.0,-31.4839,0.0,1
rio open,Rio Open,year,2023,2023,2023,,dog,seed,seed_1_2,1,1,0,3.81,381.0,-10.7078,100.0,1
rio open,Rio Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
rio open,Rio Open,year,2023,2023,2023,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-16.7396,0.0,1
rio open,Rio Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.37,37.0,10.3953,100.0,1
rio open,Rio Open,year,2023,2023,2023,,fav,seed,seed_9_16,1,1,0,0.1,10.0,-3.4759,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2023,2023,2023,,dog,seed,seed_5_8,1,1,0,1.25,125.0,-24.6278,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2023,2023,2023,,fav,entry,entry_LL,1,1,0,0.85,85.0,-25.9824,100.0,1
rosmalen grass court championships,Rosmalen Grass Court Championships,year,2023,2023,2023,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,5.9759,0.0,1
shanghai masters,Shanghai Masters,year,2023,2023,2023,,dog,seed,seed_9_16,1,1,0,1.6,160.0,-8.3525,100.0,1
shanghai masters,Shanghai Masters,year,2023,2023,2023,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,5.9759,0.0,1
sofia open,Sofia Open,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
sofia open,Sofia Open,year,2023,2023,2023,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-16.7396,0.0,1
sofia open,Sofia Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,1.4,140.0,13.7179,100.0,1
sofia open,Sofia Open,year,2023,2023,2023,,fav,entry,entry_WC,1,0,1,-1.0,-100.0,4.3357,0.0,1
srpska open,Srpska Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,1,0,2.09,209.0,-19.8105,100.0,1
srpska open,Srpska Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
srpska open,Srpska Open,year,2023,2023,2023,,fav,entry,entry_LL,1,0,1,-1.0,-100.0,-31.9501,0.0,1
srpska open,Srpska Open,year,2023,2023,2023,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,5.9759,0.0,1
stuttgart open,Stuttgart Open,year,2023,2023,2023,,dog,entry,entry_WC,1,0,1,-1.0,-100.0,-10.7367,0.0,1
stuttgart open,Stuttgart Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.57,57.0,11.0405,100.0,1
suisse open gstaad,Suisse Open Gstaad,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
suisse open gstaad,Suisse Open Gstaad,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
suisse open gstaad,Suisse Open Gstaad,year,2023,2023,2023,,fav,seed,seed_5_8,1,0,1,-1.0,-100.0,-6.2874,0.0,1
swiss indoors,Swiss Indoors,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
swiss indoors,Swiss Indoors,year,2023,2023,2023,,fav,entry,entry_Q,1,0,1,-1.0,-100.0,5.9759,0.0,1
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
u s men s clay court championships,U.S. Men's Clay Court Championships,year,2023,2023,2023,,fav,seed,seed_3_4,1,0,1,-1.0,-100.0,-9.1159,0.0,1
us open,US Open,year,2023,2023,2023,,dog,entry,entry_LL,1,0,1,-1.0,-100.0,0.0389,0.0,1
us open,US Open,year,2023,2023,2023,,dog,seed,seed_5_8,1,0,1,-1.0,-100.0,-31.8859,0.0,1
vienna open,Vienna Open,year,2023,2023,2023,,dog,entry,entry_LL,1,1,0,0.73,73.0,5.6195,100.0,1
vienna open,Vienna Open,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
vienna open,Vienna Open,year,2023,2023,2023,,fav,entry,entry_PR,1,1,0,0.38,38.0,6.2581,100.0,1
vienna open,Vienna Open,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.39,39.0,10.4598,100.0,1
vienna open,Vienna Open,year,2023,2023,2023,,fav,entry,entry_SE,1,0,1,-1.0,-100.0,-14.5622,0.0,1
western southern financial group masters,Western & Southern Financial Group Masters,year,2023,2023,2023,,dog,seed,seed_1_2,1,1,0,0.69,69.0,-20.7723,100.0,1
wimbledon,Wimbledon,year,2023,2023,2023,,dog,seed,seed_1_2,1,0,1,-1.0,-100.0,-26.2239,0.0,1
wimbledon,Wimbledon,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
wimbledon,Wimbledon,year,2023,2023,2023,,dog,seed,seed_9_16,1,0,1,-1.0,-100.0,-16.7396,0.0,1
zhuhai championships,Zhuhai Championships,year,2023,2023,2023,,dog,entry,entry_PR,1,0,1,-1.0,-100.0,-15.7419,0.0,1
zhuhai championships,Zhuhai Championships,year,2023,2023,2023,,dog,seed,seed_3_4,1,0,1,-1.0,-100.0,-29.7782,0.0,1
zhuhai championships,Zhuhai Championships,year,2023,2023,2023,,fav,entry,entry_Q,1,1,0,0.41,41.0,10.5243,100.0,1
australian open,Australian Open,year,2024,2024,2024,,fav,entry,entry_MD,107,74,33,-10.93,-10.215,-9.0662,69.1589,107
wimbledon,Wimbledon,year,2024,2024,2024,,fav,entry,entry_MD,102,75,27,-1.2,-1.1765,-2.0384,73.5294,102
french open,French Open,year,2024,2024,2024,,fav,entry,entry_MD,101,73,28,-5.88,-5.8218,-5.6265,72.2772,101
us open,US Open,year,2024,2024,2024,,fav,entry,entry_MD,101,70,31,-9.83,-9.7327,-8.6418,69.3069,101
us open,US Open,year,2024,2024,2024,,dog,seed,seed_unseeded,95,28,67,18.11,19.0632,12.976,29.4737,95
wimbledon,Wimbledon,year,2024,2024,2024,,dog,seed,seed_unseeded,92,26,66,-12.48,-13.5652,-11.7787,28.2609,92
australian open,Australian Open,year,2024,2024,2024,,dog,seed,seed_unseeded,91,26,65,-13.88,-15.2527,-13.033,28.5714,91
french open,French Open,year,2024,2024,2024,,dog,seed,seed_unseeded,90,26,64,-15.71,-17.4556,-14.6666,28.8889,90
us open,US Open,year,2024,2024,2024,,dog,entry,entry_MD,82,30,52,37.47,45.6951,33.7611,36.5854,82
australian open,Australian Open,year,2024,2024,2024,,dog,entry,entry_MD,79,24,55,-13.14,-16.6329,-11.7408,30.3797,79
shanghai masters,Shanghai Masters,year,2024,2024,2024,,fav,entry,entry_MD,79,54,25,-1.73,-2.1899,-2.9548,68.3544,79
miami open,Miami Open,year,2024,2024,2024,,fav,entry,entry_MD,78,50,28,-5.84,-7.4872,-6.7877,64.1026,78
wimbledon,Wimbledon,year,2024,2024,2024,,dog,entry,entry_MD,78,24,54,3.29,4.2179,3.3634,30.7692,78
french open,French Open,year,2024,2024,2024,,dog,entry,entry_MD,74,22,52,-20.01,-27.0405,-18.9111,29.7297,74
internazionali bnl d italia,Internazionali BNL d'Italia,year,2024,2024,2024,,fav,entry,entry_MD,70,44,26,-3.7,-5.2857,-5.1907,62.8571,70
shanghai masters,Shanghai Masters,year,2024,2024,2024,,dog,seed,seed_unseeded,67,23,44,-6.49,-9.6866,-8.6391,34.3284,67
internazionali bnl d italia,Internazionali BNL d'Italia,year,2024,2024,2024,,dog,seed,seed_unseeded,65,25,40,-8.01,-12.3231,-10.421,38.4615,65
miami open,Miami Open,year,2024,2024,2024,,dog,seed,seed_unseeded,64,22,42,-2.22,-3.4687,-4.3723,34.375,64
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,fav,entry,entry_MD,64,43,21,2.52,3.9375,1.095,67.1875,64
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,fav,entry,entry_MD,63,47,16,6.44,10.2222,5.3218,74.6032,63
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,dog,seed,seed_unseeded,61,15,46,1.31,2.1475,-0.6373,24.5902,61
miami open,Miami Open,year,2024,2024,2024,,dog,entry,entry_MD,60,24,36,6.07,10.1167,7.125,40.0,60
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,dog,seed,seed_unseeded,57,22,35,-0.69,-1.2105,-2.9655,38.5965,57
shanghai masters,Shanghai Masters,year,2024,2024,2024,,dog,entry,entry_MD,55,18,37,3.16,5.7455,4.1206,32.7273,55
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,dog,entry,entry_MD,52,17,35,-5.1,-9.8077,-5.8019,32.6923,52
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,dog,entry,entry_MD,50,13,37,-14.78,-29.56,-18.0469,26.0,50
internazionali bnl d italia,Internazionali BNL d'Italia,year,2024,2024,2024,,dog,entry,entry_MD,49,18,31,1.12,2.2857,1.8512,36.7347,49
monte carlo masters,Monte Carlo Masters,year,2024,2024,2024,,fav,entry,entry_MD,49,35,14,2.34,4.7755,1.075,71.4286,49
bnp paribas masters,BNP Paribas Masters,year,2024,2024,2024,,fav,entry,entry_MD,45,32,13,1.31,2.9111,-0.241,71.1111,45
bnp paribas masters,BNP Paribas Masters,year,2024,2024,2024,,dog,seed,seed_unseeded,44,12,32,-11.65,-26.4773,-18.2973,27.2727,44
european open,European Open,year,2024,2024,2024,,fav,entry,entry_MD,43,29,14,1.44,3.3488,-0.0695,67.4419,43
monte carlo masters,Monte Carlo Masters,year,2024,2024,2024,,dog,seed,seed_unseeded,41,11,30,-13.93,-33.9756,-22.2816,26.8293,41
canadian open,Canadian Open,year,2024,2024,2024,,dog,seed,seed_unseeded,40,19,21,17.51,43.775,22.3143,47.5,40
canadian open,Canadian Open,year,2024,2024,2024,,fav,entry,entry_MD,40,21,19,-5.66,-14.15,-10.2153,52.5,40
wimbledon,Wimbledon,year,2024,2024,2024,,fav,seed,seed_unseeded,40,25,15,-0.0,-0.0,-0.7165,62.5,40
miami open,Miami Open,year,2024,2024,2024,,fav,seed,seed_unseeded,38,23,15,0.13,0.3421,-0.5464,60.5263,38
monte carlo masters,Monte Carlo Masters,year,2024,2024,2024,,dog,entry,entry_MD,38,14,24,-1.87,-4.9211,-2.2464,36.8421,38
western southern financial group masters,Western & Southern Financial Group Masters,year,2024,2024,2024,,dog,seed,seed_unseeded,38,15,23,12.95,34.0789,16.2648,39.4737,38
french open,French Open,year,2024,2024,2024,,fav,seed,seed_unseeded,37,20,17,-5.71,-15.4324,-9.271,54.0541,37
us open,US Open,year,2024,2024,2024,,fav,seed,seed_unseeded,37,23,14,-2.89,-7.8108,-5.062,62.1622,37
australian open,Australian Open,year,2024,2024,2024,,fav,seed,seed_unseeded,35,16,19,-12.83,-36.6571,-20.5101,45.7143,35
citi open,Citi Open,year,2024,2024,2024,,fav,entry,entry_MD,35,20,15,-2.58,-7.3714,-6.2627,57.1429,35
european open,European Open,year,2024,2024,2024,,dog,seed,seed_unseeded,35,9,26,-5.97,-17.0571,-12.0923,25.7143,35
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,fav,entry,entry_MD,35,18,17,-6.31,-18.0286,-12.0011,51.4286,35
western southern financial group masters,Western & Southern Financial Group Masters,year,2024,2024,2024,,fav,entry,entry_MD,35,22,13,-0.53,-1.5143,-3.1088,62.8571,35
bnp paribas masters,BNP Paribas Masters,year,2024,2024,2024,,dog,entry,entry_MD,33,12,21,-0.12,-0.3636,0.3531,36.3636,33
internazionali bnl d italia,Internazionali BNL d'Italia,year,2024,2024,2024,,fav,seed,seed_unseeded,33,18,15,-2.29,-6.9394,-4.4311,54.5455,33
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,dog,seed,seed_unseeded,33,15,18,-2.52,-7.6364,-7.0,45.4545,33
european open,European Open,year,2024,2024,2024,,dog,entry,entry_MD,32,14,18,6.77,21.1563,11.4717,43.75,32
barcelona open,Barcelona Open,year,2024,2024,2024,,dog,seed,seed_unseeded,30,11,19,-1.03,-3.4333,-4.8666,36.6667,30
barcelona open,Barcelona Open,year,2024,2024,2024,,fav,entry,entry_MD,30,18,12,-3.45,-11.5,-8.2346,60.0,30
bnp paribas open,BNP Paribas Open,year,2024,2024,2024,,fav,seed,seed_unseeded,30,21,9,5.04,16.8,7.5641,70.0,30
shanghai masters,Shanghai Masters,year,2024,2024,2024,,fav,seed,seed_unseeded,30,19,11,1.14,3.8,1.0641,63.3333,30
western southern financial group masters,Western & Southern Financial Group Masters,year,2024,2024,2024,,dog,entry,entry_MD,29,10,19,6.64,22.8966,11.8347,34.4828,29
canadian open,Canadian Open,year,2024,2024,2024,,dog,entry,entry_MD,28,12,16,10.9,38.9286,19.3836,42.8571,28
citi open,Citi Open,year,2024,2024,2024,,dog,seed,seed_unseeded,27,11,16,-2.24,-8.2963,-7.2456,40.7407,27
estoril open,Estoril Open,year,2024,2024,2024,,dog,seed,seed_unseeded,27,12,15,3.25,12.037,2.386,44.4444,27
halle open,Halle Open,year,2024,2024,2024,,dog,seed,seed_unseeded,27,10,17,1.34,4.963,-0.9649,37.037,27
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,dog,entry,entry_MD,27,10,17,-4.42,-16.3704,-7.1536,37.037,27
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2024,2024,2024,,fav,entry,entry_MD,26,16,10,-3.74,-14.3846,-9.3406,61.5385,26
brisbane international,Brisbane International,year,2024,2024,2024,,dog,seed,seed_unseeded,26,9,17,-5.22,-20.0769,-12.6964,34.6154,26
halle open,Halle Open,year,2024,2024,2024,,fav,entry,entry_MD,26,16,10,-5.73,-22.0385,-12.8942,61.5385,26
nordea open,Nordea Open,year,2024,2024,2024,,dog,seed,seed_unseeded,26,12,14,12.39,47.6538,18.7501,46.1538,26
qatar exxon mobil open,Qatar Exxon Mobil Open,year,2024,2024,2024,,dog,seed,seed_unseeded,26,12,14,6.71,25.8077,8.6072,46.1538,26
abn amro world tennis tournament,ABN AMRO World Tennis Tournament,year,2024,2024,2024,,dog,seed,seed_unseeded,25,9,16,-3.64,-14.56,-10.0545,36.0,25
australian open,Australian Open,year,2024,2024,2024,,fav,seed,seed_17_32,25,17,8,0.59,2.36,-2.4692,68.0,25
bmw open,BMW Open,year,2024,2024,2024,,fav,entry,entry_MD,25,16,9,-2.62,-10.48,-7.4741,64.0,25
eastbourne international,Eastbourne International,year,2024,2024,2024,,dog,seed,seed_unseeded,25,12,13,1.1,4.4,-1.4363,48.0,25
mallorca championships,Mallorca Championships,year,2024,2024,2024,,dog,seed,seed_unseeded,25,11,14,-1.81,-7.24,-6.7272,44.0,25
mutua madrid open,Mutua Madrid Open,year,2024,2024,2024,,fav,seed,seed_unseeded,25,12,13,-6.39,-25.56,-12.5301,48.0,25
salem open at wake forest university,Winston-Salem Open at Wake Forest University,year,2024,2024,2024,,fav,seed,seed_unseeded,25,15,10,-2.57,-10.28,-5.5847,60.0,25
abierto mexicano,Abierto Mexicano,year,2024,2024,2024,,fav,entry,entry_MD,24,21,3,5.6,23.3333,7.6097,87.5,24
belgrade open,Belgrade Open,year,2024,2024,2024,,dog,seed,seed_unseeded,24,14,10,4.14,17.25,4.1667,58.3333,24
dubai tennis championships,Dubai Tennis Championships,year,2024,2024,2024,,fav,entry,entry_MD,24,17,7,0.6,2.5,-1.6495,70.8333,24
hall of fame championships,Hall of Fame Championships,year,2024,2024,2024,,dog,seed,seed_unseeded,24,12,12,7.34,30.5833,10.0927,50.0,24
